,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
27,0.9,0.95,0.97625,0.98875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,0.9,0.95,0.97625,0.98875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,0.9,0.95,0.97625,0.98875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,0.9,0.9,0.9,0.9,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.955,0.955,0.955,0.96,0.96,0.96375
31,0.9,0.9,0.95,0.95,0.95,0.95,0.95,0.955,0.955,0.955,0.955,0.965,0.97375,0.97375,0.97875,0.97625,0.97625
32,0.9,0.9,0.9,0.9,0.95,0.95,0.95,0.95,0.95,0.95,0.95625,0.95625,0.95625,0.96125,0.96,0.96,0.9675
33,0.9,0.9,0.9,0.9,0.94625,0.94625,0.94625,0.9525,0.9575,0.96125,0.9775,0.9775,0.98125,0.98125,0.985,0.99,0.9925
34,0.72375,0.8575,0.91125,0.9175,0.9175,0.9525,0.9525,0.965,0.96375,0.96375,0.9625,0.96875,0.96875,0.96875,0.9725,0.975,0.98125
35,0.9,0.9,0.9,0.9125,0.93625,0.96625,0.96625,0.96625,0.965,0.97,0.97,0.97625,0.97625,0.98,0.9825,0.9825,0.9825
36,0.9,0.9,0.84875,0.955,0.96375,0.965,0.9625,0.9625,0.9625,0.9625,0.9625,0.9675,0.96625,0.96625,0.96875,0.97125,0.97125
37,0.9,0.9,0.9,0.95,0.95,0.95,0.95,0.9575,0.9575,0.9575,0.95625,0.9625,0.9625,0.9625,0.9675,0.97125,0.97375
38,0.9075,0.90625,0.9125,0.9625,0.9625,0.97125,0.9725,0.9725,0.9725,0.97125,0.97625,0.9825,0.985,0.985,0.985,0.9875,0.99125
39,0.9,0.80875,0.91375,0.91125,0.91125,0.91125,0.9175,0.92125,0.96875,0.96875,0.96875,0.96875,0.97125,0.9725,0.9725,0.97625,0.97625
